O00716	131	141	ELMI000077	DOC	DOC_CYCLIN_RxL_1	O00716	88	179	10
O14490	372	380	ELMI004040	LIG	LIG_DLG_GKlike_1	.	-1	-1	0
O14490	403	411	ELMI004041	LIG	LIG_DLG_GKlike_1	.	-1	-1	0
O14576	81	88	ELMI002939	LIG	LIG_KLC1_WD_1	.	-1	-1	0
O14576	124	133	ELMI002940	LIG	LIG_KLC1_WD_1	O14576	96	125	1
O14649	391	394	ELMI002981	LIG	LIG_14-3-3_CterR_2	.	-1	-1	0
O14672	723	725	ELMI002078	TRG	TRG_ER_diArg_1	O14672	704	748	2
O14686	4415	4421	ELMI001235	LIG	LIG_KEPE_1	O14686	4410	4452	6
O14686	5338	5344	ELMI002646	LIG	LIG_WD40_WDR5_WIN_1	.	-1	-1	0
O14746	819	827	ELMI000101	MOD	MOD_PKB_1	.	-1	-1	0
O14753	1	10	ELMI004058	LIG	LIG_LSD1_SNAG_1	.	-1	-1	0
O14757	314	320	ELMI000970	MOD	MOD_PIKK_1	O14757	270	327	6
O14757	314	320	ELMI000970	MOD	MOD_PIKK_1	O14757	270	327	6
O14757	342	348	ELMI000971	MOD	MOD_PIKK_1	.	-1	-1	0
O14777	162	167	ELMI002461	MOD	MOD_NEK2_1	.	-1	-1	0
O14777	229	245	ELMI003143	LIG	LIG_Rb_LxCxE_1	.	-1	-1	0
O14828	63	68	ELMI001334	LIG	LIG_PTAP_UEV_1	O14828	1	88	5
O14830	20	38	ELMI001872	LIG	LIG_CaM_IQ_9	.	-1	-1	0
O14830	23	38	ELMI003598	LIG	LIG_CaM_IQ_9	.	-1	-1	0
O14901	45	54	ELMI000639	LIG	LIG_Sin3_2	.	-1	-1	0
O14917	998	1003	ELMI004111	LIG	LIG_WRC_WIRS_1	.	-1	-1	0
O14920	34	39	ELMI002826	DEG	DEG_Kelch_Keap1_1	.	-1	-1	0
O14920	730	736	ELMI003359	MOD	MOD_Plk_1	.	-1	-1	0
O14920	737	743	ELMI003360	MOD	MOD_Plk_1	.	-1	-1	0
O14920	747	753	ELMI003361	MOD	MOD_Plk_1	.	-1	-1	0
O14964	347	352	ELMI001341	LIG	LIG_PTAP_UEV_1	O14964	338	407	5
O14974	10	17	ELMI002741	DOC	DOC_PP1_MyPhoNE_1	.	-1	-1	0
O14974	33	39	ELMI001117	DOC	DOC_PP1_RVXF_1	.	-1	-1	0
O15040	1407	1411	ELMI004446	LIG	LIG_LIR_Gen_1	O15040	1388	1411	4
O15047	1493	1499	ELMI002649	LIG	LIG_WD40_WDR5_WIN_1	O15047	1472	1499	6
O15055	665	671	ELMI003817	MOD	MOD_CK1_1	.	-1	-1	0
O15111	18	26	ELMI002549	MOD	MOD_PKB_1	.	-1	-1	0
O15117	616	620	ELMI001684	LIG	LIG_EVH1_1	O15117	598	677	4
O15118	1271	1276	ELMI004304	TRG	TRG_DiLeu_LyEn_5	.	-1	-1	0
O15151	8	12	ELMI002272	DOC	DOC_USP7_MATH_1	.	-1	-1	0
O15151	291	297	ELMI003814	MOD	MOD_CK1_1	.	-1	-1	0
O15151	364	369	ELMI002984	LIG	LIG_14-3-3_CanoR_1	.	-1	-1	0
O15151	398	402	ELMI002273	DOC	DOC_USP7_MATH_1	.	-1	-1	0
O15151	400	406	ELMI002275	MOD	MOD_PIKK_1	.	-1	-1	0
O15164	713	717	ELMI000249	LIG	LIG_HP1_1	.	-1	-1	0
O15169	21	28	ELMI002058	DOC	DOC_ANK_TNKS_1	O15169	1	79	7
O15169	21	28	ELMI002058	DOC	DOC_ANK_TNKS_1	O15169	1	79	7
O15169	21	28	ELMI002058	DOC	DOC_ANK_TNKS_1	O15169	1	79	7
O15169	238	244	ELMI003174	DOC	DOC_PP2A_B56_1	O15169	215	289	6
O15169	238	244	ELMI003174	DOC	DOC_PP2A_B56_1	O15169	215	289	6
O15169	238	244	ELMI003174	DOC	DOC_PP2A_B56_1	O15169	215	289	6
O15169	383	399	ELMI002876	DOC	DOC_GSK3_Axin_1	.	-1	-1	0
O15178	14	22	ELMI000937	LIG	LIG_EH1_1	.	-1	-1	0
O15197	635	639	ELMI003744	LIG	LIG_SH2_CRK	.	-1	-1	0
O15234	145	152	ELMI002059	DOC	DOC_ANK_TNKS_1	O15234	1	462	7
O15350	15	22	ELMI002840	DEG	DEG_MDM2_SWIB_1	.	-1	-1	0
O15350	327	349	ELMI001391	TRG	TRG_NLS_Bipartite_1	O15350	314	345	18
O15350	366	379	ELMI000920	TRG	TRG_NES_CRM1_1	.	-1	-1	0
O15350	407	413	ELMI000199	LIG	LIG_SH3_3	.	-1	-1	0
O15350	409	414	ELMI001958	DOC	DOC_WW_Pin1_4	.	-1	-1	0
O15350	439	444	ELMI001959	DOC	DOC_WW_Pin1_4	.	-1	-1	0
O15350	479	484	ELMI001960	DOC	DOC_WW_Pin1_4	.	-1	-1	0
O15350	484	487	ELMI002262	LIG	LIG_WW_1	.	-1	-1	0
O15392	17	23	ELMI001414	MOD	MOD_PKA_2	.	-1	-1	0
O15427	441	447	ELMI004276	TRG	TRG_DiLeu_BaEn_2	.	-1	-1	0
O15523	38	44	ELMI002284	LIG	LIG_eIF4E_2	O15523	1	121	6
O15525	13	19	ELMI001233	LIG	LIG_KEPE_1	O15525	1	24	6
O15527	333	339	ELMI002593	TRG	TRG_NLS_MonoExtN_4	O15527	324	345	6
O15553-2	205	213	ELMI003023	LIG	LIG_14-3-3_CanoR_1	.	-1	-1	0
O15553-2	239	244	ELMI003041	LIG	LIG_14-3-3_CanoR_1	.	-1	-1	0
O43149	1	7	ELMI002311	MOD	MOD_NMyristoyl	O43149	1	41	6
O43166	1629	1637	ELMI004046	LIG	LIG_DLG_GKlike_1	.	-1	-1	0
O43187	524	532	ELMI000033	LIG	LIG_TRAF6_MATH_1	O43187	510	543	8
O43187	555	563	ELMI000034	LIG	LIG_TRAF6_MATH_1	.	-1	-1	0
O43236	104	108	ELMI003653	MOD	MOD_DYRK1A_RPxSP_1	O43236	1	115	4
O43294	158	166	ELMI001520	LIG	LIG_FAT_LD_1	.	-1	-1	0
O43303	583	593	ELMI003457	DOC	DOC_CYCLIN_RxL_1	.	-1	-1	0
O43312	319	325	ELMI003829	MOD	MOD_CK1_1	.	-1	-1	0
O43312	728	744	ELMI001652	LIG	LIG_Actin_WH2_2	O43312	563	755	16
O43353	326	334	ELMI003098	DOC	DOC_MAPK_NFAT4_5	.	-1	-1	0
O43353	327	335	ELMI003276	DOC	DOC_MAPK_MEF2A_6	.	-1	-1	0
O43426	1323	1325	ELMI002576	LIG	LIG_AP2alpha_2	.	-1	-1	0
O43426	1393	1397	ELMI002578	LIG	LIG_EH_1	O43426	1370	1463	4
O43426	1403	1407	ELMI002579	LIG	LIG_EH_1	O43426	1370	1463	4
O43426	1414	1418	ELMI002580	LIG	LIG_EH_1	O43426	1370	1463	4
O43426	1555	1557	ELMI002577	LIG	LIG_AP2alpha_2	O43426	1535	1573	2
O43432	624	630	ELMI002091	LIG	LIG_eIF4E_1	.	-1	-1	0
O43464	397	404	ELMI003226	MOD	MOD_CDK_SPxxK_3	.	-1	-1	0
O43497	1033	1041	ELMI003300	DOC	DOC_MAPK_DCC_7	.	-1	-1	0
O43516	33	49	ELMI001659	LIG	LIG_Actin_WH2_1	O43516	1	503	16
O43516	451	461	ELMI002695	LIG	LIG_WH1	O43516	1	503	10
O43516	454	466	ELMI001705	LIG	LIG_EVH1_3	O43516	1	503	12
O43521	110	116	ELMI000264	LIG	LIG_Dynein_DLC8_1	.	-1	-1	0
O43521-2	50	56	ELMI002440	LIG	LIG_Dynein_DLC8_1	.	-1	-1	0
O43521-3	54	70	ELMI003189	LIG	LIG_BH_BH3_1	.	-1	-1	0
O43524	29	34	ELMI002987	LIG	LIG_14-3-3_CanoR_1	O43524	1	154	5
O43524	29	34	ELMI002987	LIG	LIG_14-3-3_CanoR_1	O43524	1	154	5
O43524	250	255	ELMI003024	LIG	LIG_14-3-3_CanoR_1	O43524	231	302	5
O43524	250	255	ELMI003024	LIG	LIG_14-3-3_CanoR_1	O43524	231	302	5
O43524	448	453	ELMI003179	DOC	DOC_PP2A_B56_1	.	-1	-1	0
O43561-2	132	135	ELMI002201	LIG	LIG_SH2_STAT5	.	-1	-1	0
O43561-2	171	174	ELMI003746	LIG	LIG_SH2_GRB2like	.	-1	-1	0
O43561-2	191	194	ELMI003747	LIG	LIG_SH2_GRB2like	.	-1	-1	0
O43561-2	226	229	ELMI003748	LIG	LIG_SH2_GRB2like	.	-1	-1	0
O43593	565	571	ELMI000768	LIG	LIG_NRBOX	.	-1	-1	0
O43593	757	763	ELMI000769	LIG	LIG_NRBOX	.	-1	-1	0
O43613	79	86	ELMI002157	LIG	LIG_TYR_ITSM	.	-1	-1	0
O43613	356	361	ELMI002156	LIG	LIG_TYR_ITIM	.	-1	-1	0
O43623	1	10	ELMI004055	LIG	LIG_LSD1_SNAG_1	.	-1	-1	0
O43681	13	20	ELMI003578	TRG	TRG_ER_FFAT_1	.	-1	-1	0
O43683	248	256	ELMI001296	LIG	LIG_GLEBS_BUB3_1	.	-1	-1	0
O43683	527	532	ELMI003267	LIG	LIG_APCC_ABBA_1	.	-1	-1	0
O43683	534	538	ELMI001010	DEG	DEG_APCC_KENBOX_2	.	-1	-1	0
O43683	624	628	ELMI001011	DEG	DEG_APCC_KENBOX_2	.	-1	-1	0
O43711	125	128	ELMI000767	LIG	LIG_HOMEOBOX	.	-1	-1	0
O43763	118	121	ELMI000766	LIG	LIG_HOMEOBOX	.	-1	-1	0
O43815	301	308	ELMI002046	DOC	DOC_ANK_TNKS_1	O43815	289	310	7
O43815	301	308	ELMI002046	DOC	DOC_ANK_TNKS_1	O43815	289	310	7
O43854	96	98	ELMI000107	LIG	LIG_Integrin_RGD_1	.	-1	-1	0
O43889	78	81	ELMI001526	LIG	LIG_HCF-1_HBM_1	.	-1	-1	0
O43896	1089	1094	ELMI003003	LIG	LIG_14-3-3_CanoR_1	O43896	950	1103	5
O60216	169	173	ELMI002251	CLV	CLV_Separin_Metazoa	.	-1	-1	0
O60237	19	26	ELMI002742	DOC	DOC_PP1_MyPhoNE_1	O60237	1	50	7
O60238	35	41	ELMI004451	LIG	LIG_LIR_Gen_1	O60238	1	101	6
O60239	343	349	ELMI003061	DOC	DOC_MAPK_JIP1_4	O60239	306	345	2
O60241	1417	1419	ELMI003503	LIG	LIG_IBAR_NPY_1	.	-1	-1	0
O60291	405	410	ELMI001328	LIG	LIG_PTAP_UEV_1	.	-1	-1	0
O60315	785	789	ELMI000260	LIG	LIG_CtBP_PxDLS_1	O60315	771	810	4
O60315	815	819	ELMI000261	LIG	LIG_CtBP_PxDLS_1	.	-1	-1	0
O60315	859	863	ELMI000262	LIG	LIG_CtBP_PxDLS_1	.	-1	-1	0
O60336	1293	1301	ELMI003092	DOC	DOC_MAPK_NFAT4_5	O60336	1299	1336	2
O60341	128	134	ELMI003841	MOD	MOD_CK2_1	O60341	1	176	6
O60341	128	134	ELMI003841	MOD	MOD_CK2_1	O60341	1	176	6
O60341	134	140	ELMI003842	MOD	MOD_CK2_1	O60341	1	176	6
O60341	134	140	ELMI003842	MOD	MOD_CK2_1	O60341	1	176	6
O60353	493	503	ELMI003674	LIG	LIG_FZD_DVL_PDZ	.	-1	-1	0
O60500	1176	1179	ELMI002128	LIG	LIG_SH2_SRC	.	-1	-1	0
O60500	1217	1221	ELMI003906	LIG	LIG_SH2_STAP1	.	-1	-1	0
O60516	40	46	ELMI002099	LIG	LIG_eIF4E_1	.	-1	-1	0
O60516	96	100	ELMI001213	DOC	DOC_WD40_RPTOR_TOS_1	O60516	81	100	4
O60566	25	29	ELMI002601	DEG	DEG_APCC_KENBOX_2	.	-1	-1	0
O60566	272	277	ELMI003271	LIG	LIG_APCC_ABBA_1	.	-1	-1	0
O60566	303	307	ELMI002600	DEG	DEG_APCC_KENBOX_2	.	-1	-1	0
O60566	340	345	ELMI003272	LIG	LIG_APCC_ABBA_1	.	-1	-1	0
O60566	409	417	ELMI001297	LIG	LIG_GLEBS_BUB3_1	.	-1	-1	0
O60566	528	533	ELMI003266	LIG	LIG_APCC_ABBA_1	.	-1	-1	0
O60566	669	674	ELMI003165	DOC	DOC_PP2A_B56_1	.	-1	-1	0
O60583	501	509	ELMI003287	DOC	DOC_MAPK_MEF2A_6	O60583	497	652	8
O60641	440	444	ELMI000299	LIG	LIG_AP2alpha_1	.	-1	-1	0
O60641	564	568	ELMI000300	LIG	LIG_AP2alpha_1	.	-1	-1	0
O60641	642	646	ELMI000301	LIG	LIG_AP2alpha_1	.	-1	-1	0
O60716	942	956	ELMI000915	TRG	TRG_NES_CRM1_1	O60716	855	944	2
O60934	340	346	ELMI000951	MOD	MOD_PIKK_1	O60934	326	346	6
O60934	736	743	ELMI001948	DOC	DOC_PIKK_1	.	-1	-1	0
O60942	585	588	ELMI003942	DOC	DOC_PP4_MxPP_1	O60942	570	597	3
O75074	764	770	ELMI000511	TRG	TRG_LysEnd_GGAAcLL_1	O75074	635	770	6
O75084	547	557	ELMI003671	LIG	LIG_FZD_DVL_PDZ	.	-1	-1	0
O75122	492	502	ELMI001287	LIG	LIG_SxIP_EBH_1	O75122	488	557	10
O75122	515	525	ELMI001288	LIG	LIG_SxIP_EBH_1	O75122	488	557	10
O75143	443	452	ELMI004455	LIG	LIG_LIR_Gen_1	.	-1	-1	0
O75152	111	116	ELMI002889	MOD	MOD_SUMO_rev_2	.	-1	-1	0
O75152	475	479	ELMI002888	MOD	MOD_SUMO_rev_2	.	-1	-1	0
O75179-6	1742	1750	ELMI004249	DOC	DOC_CYCLIN_RxL_1	.	-1	-1	0
O75367	171	175	ELMI002868	DEG	DEG_SPOP_SBC_1	O75367	128	180	4
O75376	1033	1037	ELMI002476	LIG	LIG_MYND_2	O75376	1022	1046	4
O75376	2051	2059	ELMI000751	LIG	LIG_CORNRBOX	.	-1	-1	0
O75376	2263	2271	ELMI000752	LIG	LIG_CORNRBOX	.	-1	-1	0
O75385	356	365	ELMI004481	LIG	LIG_LIR_Gen_1	O75385	283	358	2
O75444	32	40	ELMI001245	LIG	LIG_KEPE_2	.	-1	-1	0
O75533	195	201	ELMI000946	LIG	LIG_ULM_U2AF65_1	O75533	173	360	6
O75533	289	294	ELMI000947	LIG	LIG_ULM_U2AF65_1	O75533	173	360	5
O75533	333	339	ELMI000948	LIG	LIG_ULM_U2AF65_1	O75533	173	360	6
O75553	360	368	ELMI001107	DEG	DEG_SIAH_1	.	-1	-1	0
O75553	516	521	ELMI004376	LIG	LIG_SH3_CIN85_PxpxPR_1	O75553	502	588	5
O75581	1487	1492	ELMI002902	LIG	LIG_GSK3_LRP6_1	.	-1	-1	0
O75581	1527	1532	ELMI002903	LIG	LIG_GSK3_LRP6_1	.	-1	-1	0
O75581	1569	1574	ELMI002904	LIG	LIG_GSK3_LRP6_1	O75581	1556	1613	5
O75581	1587	1592	ELMI002905	LIG	LIG_GSK3_LRP6_1	O75581	1556	1613	5
O75581	1604	1609	ELMI002906	LIG	LIG_GSK3_LRP6_1	O75581	1556	1613	5
O75582	423	427	ELMI003708	LIG	LIG_SH2_STAP1	.	-1	-1	0
O75582	730	744	ELMI002944	DOC	DOC_MAPK_RevD_3	O75582	741	802	3
O75674	178	183	ELMI001335	LIG	LIG_PTAP_UEV_1	O75674	155	179	1
O75674	309	314	ELMI001333	LIG	LIG_PTAP_UEV_1	O75674	298	327	5
O75676	717	731	ELMI002945	DOC	DOC_MAPK_RevD_3	O75676	728	772	3
O75695	1	7	ELMI002312	MOD	MOD_NMyristoyl	O75695	1	31	6
O75821	213	219	ELMI002286	LIG	LIG_eIF4E_2	O75821	209	234	6
O75822	124	130	ELMI003833	MOD	MOD_CK2_1	.	-1	-1	0
O75925	458	463	ELMI002770	LIG	LIG_SUMO_SIM_par_1	.	-1	-1	0
O75928	468	473	ELMI002771	LIG	LIG_SUMO_SIM_par_1	.	-1	-1	0
O76024	27	32	ELMI000574	MOD	MOD_N-GLC_1	O76024	1	86	5
O76024	334	339	ELMI000575	MOD	MOD_N-GLC_1	.	-1	-1	0
O76024	499	504	ELMI000576	MOD	MOD_N-GLC_1	.	-1	-1	0
O76024	660	665	ELMI000577	MOD	MOD_N-GLC_1	.	-1	-1	0
O76024	745	750	ELMI000578	MOD	MOD_N-GLC_1	.	-1	-1	0
O76039	717	721	ELMI003669	MOD	MOD_DYRK1A_RPxSP_1	O76039	646	834	4
O94762	964	973	ELMI003919	LIG	LIG_PCNA_PIPBox_1	.	-1	-1	0
O94823	26	31	ELMI004303	TRG	TRG_DiLeu_LyEn_5	.	-1	-1	0
O94850	143	148	ELMI004377	LIG	LIG_SH3_CIN85_PxpxPR_1	O94850	49	273	5
O94907	37	43	ELMI003321	LIG	LIG_LRP6_Inhibitor_1	.	-1	-1	0
O94916	155	161	ELMI003821	MOD	MOD_CK1_1	.	-1	-1	0
O94979	839	843	ELMI002660	LIG	LIG_EF_ALG2_ABM_2	O94979	791	908	4
O94979	870	879	ELMI002659	LIG	LIG_EF_ALG2_ABM_1	O94979	791	908	9
O94985	901	910	ELMI002926	LIG	LIG_KLC1_WD_1	.	-1	-1	0
O94985	972	979	ELMI002927	LIG	LIG_KLC1_WD_1	O94985	915	981	7
O95081	365	369	ELMI001125	LIG	LIG_EH_1	.	-1	-1	0
O95081	380	384	ELMI001126	LIG	LIG_EH_1	.	-1	-1	0
O95081	458	462	ELMI001127	LIG	LIG_EH_1	O95081	431	481	4
O95081	477	481	ELMI001128	LIG	LIG_EH_1	O95081	431	481	4
O95149	2	17	ELMI001255	TRG	TRG_NES_CRM1_1	O95149	1	42	15
O95197	246	256	ELMI004447	LIG	LIG_LIR_Gen_1	.	-1	-1	0
O95206	984	989	ELMI004108	LIG	LIG_WRC_WIRS_1	.	-1	-1	0
O95208	456	465	ELMI001210	TRG	TRG_AP2beta_CARGO_1	.	-1	-1	0
O95208	536	540	ELMI001148	LIG	LIG_EH_1	.	-1	-1	0
O95208	551	555	ELMI001149	LIG	LIG_EH_1	.	-1	-1	0
O95208	636	640	ELMI001150	LIG	LIG_EH_1	.	-1	-1	0
O95239	1224	1229	ELMI003166	DOC	DOC_PP2A_B56_1	.	-1	-1	0
O95600	86	90	ELMI000080	LIG	LIG_CtBP_PxDLS_1	.	-1	-1	0
O95613	2228	2232	ELMI002252	CLV	CLV_Separin_Metazoa	.	-1	-1	0
O95644	117	123	ELMI001065	DOC	DOC_PP2B_PxIxI_1	.	-1	-1	0
O95644	238	245	ELMI002145	MOD	MOD_GSK3_1	O95644	200	298	7
O95644	238	245	ELMI002145	MOD	MOD_GSK3_1	O95644	200	298	7
O95644	242	248	ELMI002150	MOD	MOD_PKA_2	O95644	200	298	6
O95644	242	248	ELMI002150	MOD	MOD_PKA_2	O95644	200	298	6
O95644	258	262	ELMI003662	MOD	MOD_DYRK1A_RPxSP_1	O95644	200	298	4
O95644	258	262	ELMI003662	MOD	MOD_DYRK1A_RPxSP_1	O95644	200	298	4
O95644	266	272	ELMI002148	MOD	MOD_PKA_1	O95644	200	298	6
O95644	266	272	ELMI002148	MOD	MOD_PKA_1	O95644	200	298	6
O95644	287	294	ELMI002146	MOD	MOD_GSK3_1	O95644	200	298	7
O95644	287	294	ELMI002146	MOD	MOD_GSK3_1	O95644	200	298	7
O95644	291	297	ELMI002151	MOD	MOD_PKA_2	O95644	200	298	6
O95644	291	297	ELMI002151	MOD	MOD_PKA_2	O95644	200	298	6
O95644	348	356	ELMI001246	LIG	LIG_KEPE_2	.	-1	-1	0
O95644	387	390	ELMI002687	DOC	DOC_PP2B_LxvP_1	.	-1	-1	0
O95644	701	708	ELMI001247	LIG	LIG_KEPE_2	.	-1	-1	0
O95644	913	921	ELMI001248	LIG	LIG_KEPE_2	.	-1	-1	0
O95772	205	214	ELMI003518	TRG	TRG_ER_FFAT_2	O95772	200	234	9
O95863	1	10	ELMI004057	LIG	LIG_LSD1_SNAG_1	O95863	1	27	9
O95863	1	10	ELMI004057	LIG	LIG_LSD1_SNAG_1	O95863	1	27	9
O95863	1	10	ELMI004057	LIG	LIG_LSD1_SNAG_1	O95863	1	27	9
O95863	1	10	ELMI004057	LIG	LIG_LSD1_SNAG_1	O95863	1	27	9
O95863	93	100	ELMI002144	MOD	MOD_GSK3_1	O95863	86	115	7
O95863	93	100	ELMI002144	MOD	MOD_GSK3_1	O95863	86	115	7
O95863	93	100	ELMI002144	MOD	MOD_GSK3_1	O95863	86	115	7
O95863	93	100	ELMI002144	MOD	MOD_GSK3_1	O95863	86	115	7
O95863	95	100	ELMI001312	DEG	DEG_SCF_TRCP1_1	O95863	86	115	5
O95863	95	100	ELMI001312	DEG	DEG_SCF_TRCP1_1	O95863	86	115	5
O95863	95	100	ELMI001312	DEG	DEG_SCF_TRCP1_1	O95863	86	115	5
O95863	95	100	ELMI001312	DEG	DEG_SCF_TRCP1_1	O95863	86	115	5
O95886	393	401	ELMI004042	LIG	LIG_DLG_GKlike_1	O95886	400	429	1
O95996	963	969	ELMI003063	DOC	DOC_MAPK_JIP1_4	O95996	953	986	6
O95996	963	969	ELMI003063	DOC	DOC_MAPK_JIP1_4	O95996	953	986	6
O95997	8	12	ELMI001013	DEG	DEG_APCC_KENBOX_2	.	-1	-1	0
O96017	65	71	ELMI000954	MOD	MOD_PIKK_1	O96017	1	66	1
O96017	65	71	ELMI000954	MOD	MOD_PIKK_1	O96017	1	66	1
O96017	66	72	ELMI000980	LIG	LIG_FHA_1	.	-1	-1	0
O96017	71	76	ELMI003170	DOC	DOC_PP2A_B56_1	.	-1	-1	0
P00519-2	15	22	ELMI002955	LIG	LIG_ANK_PxLPxL_1	.	-1	-1	0
P00533	56	58	ELMI000124	MOD	MOD_N-GLC_2	.	-1	-1	0
P00533	998	1001	ELMI000289	TRG	TRG_ENDOCYTIC_2	.	-1	-1	0
P00533	1092	1095	ELMI003693	LIG	LIG_SH2_GRB2like	.	-1	-1	0
P00533	1104	1110	ELMI001544	LIG	LIG_PTB_Phospho_1	P00533	1097	1137	6
P00533	1104	1110	ELMI001544	LIG	LIG_PTB_Phospho_1	P00533	1097	1137	6
P00533	1104	1110	ELMI001544	LIG	LIG_PTB_Phospho_1	P00533	1097	1137	6
P00533	1104	1110	ELMI001544	LIG	LIG_PTB_Phospho_1	P00533	1097	1137	6
P00533	1110	1113	ELMI003694	LIG	LIG_SH2_GRB2like	P00533	1097	1137	3
P00533	1110	1113	ELMI003694	LIG	LIG_SH2_GRB2like	P00533	1097	1137	3
P00533	1110	1113	ELMI003694	LIG	LIG_SH2_GRB2like	P00533	1097	1137	3
P00533	1110	1113	ELMI003694	LIG	LIG_SH2_GRB2like	P00533	1097	1137	3
P00533	1166	1172	ELMI002349	LIG	LIG_PTB_Phospho_1	.	-1	-1	0
P00740	97	102	ELMI000223	MOD	MOD_OGLYCOS	.	-1	-1	0
P00740	108	119	ELMI002734	MOD	MOD_ASX_betaOH_EGF	.	-1	-1	0
P00740	202	207	ELMI000601	MOD	MOD_N-GLC_1	.	-1	-1	0
P00740	212	217	ELMI000602	MOD	MOD_N-GLC_1	.	-1	-1	0
P00742	101	112	ELMI002737	MOD	MOD_ASX_betaOH_EGF	.	-1	-1	0
P00749	33	39	ELMI000224	MOD	MOD_OFUCOSY	.	-1	-1	0
P00750	91	97	ELMI000225	MOD	MOD_OFUCOSY	.	-1	-1	0
P00797	65	67	ELMI002719	CLV	CLV_PCSK_PC1ET2_1	.	-1	-1	0
P01042	603	607	ELMI003585	LIG	LIG_FXI_DFP_1	.	-1	-1	0
P01100	264	271	ELMI001242	LIG	LIG_KEPE_2	.	-1	-1	0
P01100	343	346	ELMI003048	DOC	DOC_MAPK_FxFP_2	.	-1	-1	0
P01106	55	62	ELMI001386	DEG	DEG_SCF_FBW7_1	.	-1	-1	0
P01106	55	60	ELMI001982	DOC	DOC_WW_Pin1_4	.	-1	-1	0
P01106	55	62	ELMI001862	MOD	MOD_GSK3_1	.	-1	-1	0
P01106	59	64	ELMI002301	DOC	DOC_WW_Pin1_4	.	-1	-1	0
P01106	59	65	ELMI002432	MOD	MOD_ProDKin_1	.	-1	-1	0
P01106	60	65	ELMI002132	LIG	LIG_SH3_2	.	-1	-1	0
P01106	68	74	ELMI001432	MOD	MOD_ProDKin_1	.	-1	-1	0
P01106	320	327	ELMI001381	TRG	TRG_NLS_MonoExtN_4	.	-1	-1	0
P01106	322	328	ELMI001382	TRG	TRG_NLS_MonoExtC_3	.	-1	-1	0
P01111	180	186	ELMI002107	MOD	MOD_SPalmitoyl_2	.	-1	-1	0
P01111	186	189	ELMI003438	MOD	MOD_CAAXbox	.	-1	-1	0
P01112	180	186	ELMI000313	MOD	MOD_SPalmitoyl_2	.	-1	-1	0
